Location, Size, Price, Mortgage (Monthly), , , Listing Link
11550 Bellspring Dr Alief  Houston  TX,1 763 sqft,$229900,1279,,,https://www.trulia.com/p/tx/houston/11550-bellspring-dr-houston-tx-77072--2068882537
12711 Ashford Meadow Dr Eldridge - West Oaks  Houston  TX,2 354 sqft,$230000,1280,,,https://www.trulia.com/p/tx/houston/12711-ashford-meadow-dr-houston-tx-77082--2068964275
15123 Ringfield Dr Houston  TX,1 668 sqft,$210000,1280,,,https://www.trulia.com/p/tx/houston/15123-ringfield-dr-houston-tx-77084--2068993013
12711 Ashford Meadow Dr Eldridge - West Oaks  Houston  TX,2 354 sqft,$230000,1280,,,https://www.trulia.com/p/tx/houston/12711-ashford-meadow-dr-houston-tx-77082--2068964275
6653 Wildwood Way Lawndale - Wayside  Houston  TX,960 sqft,$232000,1280,,,https://www.trulia.com/p/tx/houston/6653-wildwood-way-houston-tx-77023--2068527048
1807 Lacewing Ln Houston  TX,1 556 sqft,$229000,1280,,,https://www.trulia.com/p/tx/houston/1807-lacewing-ln-houston-tx-77067--2068850134
8322 Wind Veil Dr Houston  TX,1 447 sqft,$225000,1281,,,https://www.trulia.com/p/tx/houston/8322-wind-veil-dr-houston-tx-77040--2124582694
6111 Beverly Hill St #30 Woodlake - Briarmeadow  Houston  TX,1 224 sqft,$173000,1281,,,https://www.trulia.com/p/tx/houston/6111-beverly-hill-st-30-houston-tx-77057--2068775122
11502 Herald Square Dr Alief  Houston  TX,2 095 sqft,$229999,1281,,,https://www.trulia.com/p/tx/houston/11502-herald-square-dr-houston-tx-77099--2069140506
12710 Braewood Glen Ln Alief  Houston  TX,2 411 sqft,$229900,1283,,,https://www.trulia.com/p/tx/houston/12710-braewood-glen-ln-houston-tx-77072--2068885435
4633 Wild Indigo St #550 Greenway - Upper Kirby Area  Houston  TX,1 124 sqft,$116900,1284,,,https://www.trulia.com/p/tx/houston/4633-wild-indigo-st-550-houston-tx-77027--2068563422
4633 Wild Indigo St #550 Greenway - Upper Kirby Area  Houston  TX,1 124 sqft,$116900,1284,,,https://www.trulia.com/p/tx/houston/4633-wild-indigo-st-550-houston-tx-77027--2068563422
2530 Hawthorn Park Ct Houston  TX,1 751 sqft,$224900,1285,,,https://www.trulia.com/p/tx/houston/2530-hawthorn-park-ct-houston-tx-77038--2362956170
3415 Sardis Ln Greater Inwood  Houston  TX,1 638 sqft,$229500,1286,,,https://www.trulia.com/p/tx/houston/3415-sardis-ln-houston-tx-77088--2069043565
3780 Tanglewilde St #106 Woodlake - Briarmeadow  Houston  TX,1 620 sqft,$161500,1286,,,https://www.trulia.com/p/tx/houston/3780-tanglewilde-st-106-houston-tx-77063--2068811936
12707 Huntington Field Dr Alief  Houston  TX,2 370 sqft,$230000,1287,,,https://www.trulia.com/p/tx/houston/12707-huntington-field-dr-houston-tx-77099--2069143674
12707 Huntington Field Dr Alief  Houston  TX,2 370 sqft,$230000,1287,,,https://www.trulia.com/p/tx/houston/12707-huntington-field-dr-houston-tx-77099--2069143674
6627 Escondido Dr Mission Bend  Houston  TX,1 701 sqft,$229900,1287,,,https://www.trulia.com/p/tx/houston/6627-escondido-dr-houston-tx-77083--2124130465
3334 Hombly Rd Houston  TX,2 347 sqft,$229900,1289,,,https://www.trulia.com/p/tx/houston/3334-hombly-rd-houston-tx-77066--1011998457
3334 Hombly Rd Houston  TX,2 347 sqft,$229900,1289,,,https://www.trulia.com/p/tx/houston/3334-hombly-rd-houston-tx-77066--1011998457
954 Redinger Ridge Dr Lake Houston  Huffman  TX,1 349 sqft,$227865,1289,,,https://www.trulia.com/p/tx/huffman/954-redinger-ridge-dr-huffman-tx-77336--2548554264
8006 Emperor Ln Alief  Houston  TX,1 414 sqft,$230000,1290,,,https://www.trulia.com/p/tx/houston/8006-emperor-ln-houston-tx-77072--2068891725
8006 Emperor Ln Alief  Houston  TX,1 414 sqft,$230000,1290,,,https://www.trulia.com/p/tx/houston/8006-emperor-ln-houston-tx-77072--2068891725
5114 Milart St Ost - South Union  Houston  TX,1 367 sqft,$234500,1290,,,https://www.trulia.com/p/tx/houston/5114-milart-st-houston-tx-77021--2068509728
4627 Wild Indigo St #597 Greenway - Upper Kirby Area  Houston  TX,1 131 sqft,$114990,1290,,,https://www.trulia.com/p/tx/houston/4627-wild-indigo-st-597-houston-tx-77027--2068563334
4122 Baynard Dr Alief  Houston  TX,1 940 sqft,$229900,1290,,,https://www.trulia.com/p/tx/houston/4122-baynard-dr-houston-tx-77072--2068887400
4122 Baynard Dr Alief  Houston  TX,1 940 sqft,$229900,1290,,,https://www.trulia.com/p/tx/houston/4122-baynard-dr-houston-tx-77072--2068887400
9302 Corner Oaks Ln Westwood  Houston  TX,2 750 sqft,$229000,1291,,,https://www.trulia.com/p/tx/houston/9302-corner-oaks-ln-houston-tx-77036--2068621981
15123 Bathurst Dr Central Southwest  Houston  TX,1 724 sqft,$235000,1291,,,https://www.trulia.com/p/tx/houston/15123-bathurst-dr-houston-tx-77053--2068733186
15123 Bathurst Dr Central Southwest  Houston  TX,1 724 sqft,$235000,1291,,,https://www.trulia.com/p/tx/houston/15123-bathurst-dr-houston-tx-77053--2068733186
128 N Jenkins St Second Ward  Houston  TX,949 sqft,$234900,1291,,,https://www.trulia.com/p/tx/houston/128-n-jenkins-st-houston-tx-77003--2109739275
7750 Westbank Ave Houston  TX,1 632 sqft,$230000,1291,,,https://www.trulia.com/p/tx/houston/7750-westbank-ave-houston-tx-77064--1128086119
5847 Farwell Dr Westbury  Houston  TX,2 221 sqft,$229000,1291,,,https://www.trulia.com/p/tx/houston/5847-farwell-dr-houston-tx-77035--2068611459
739 Arvana St Edgebrook Area  Houston  TX,1 400 sqft,$235000,1291,,,https://www.trulia.com/p/tx/houston/739-arvana-st-houston-tx-77034--2068603880
7750 Westbank Ave Houston  TX,1 632 sqft,$230000,1291,,,https://www.trulia.com/p/tx/houston/7750-westbank-ave-houston-tx-77064--1128086119
357 N Post Oak Ln #114 Greater Uptown  Houston  TX,894 sqft,$127500,1291,,,https://www.trulia.com/p/tx/houston/357-n-post-oak-ln-114-houston-tx-77024--2109759214
6826 Avenue C Magnolia Park  Houston  TX,1 060 sqft,$235000,1291,,,https://www.trulia.com/p/tx/houston/6826-avenue-c-houston-tx-77011--2068430955
6107 Briar Glade Dr Alief  Houston  TX,2 106 sqft,$229900,1291,,,https://www.trulia.com/p/tx/houston/6107-briar-glade-dr-houston-tx-77072--2068888540
357 N Post Oak Ln #114 Greater Uptown  Houston  TX,894 sqft,$127500,1291,,,https://www.trulia.com/p/tx/houston/357-n-post-oak-ln-114-houston-tx-77024--2109759214
6826 Avenue C Magnolia Park  Houston  TX,1 060 sqft,$235000,1292,,,https://www.trulia.com/p/tx/houston/6826-avenue-c-houston-tx-77011--2068430955
17306 Candela Dr Mission Bend  Houston  TX,1 702 sqft,$229500,1292,,,https://www.trulia.com/p/tx/houston/17306-candela-dr-houston-tx-77083--1009530528
2033 Pech Rd Spring Branch East  Houston  TX,1 155 sqft,$235000,1292,,,https://www.trulia.com/p/tx/houston/2033-pech-rd-houston-tx-77055--2068751373
2215 Des Jardines St Gulfgate Riverview - Pine Valley  Houston  TX,1 201 sqft,$235000,1292,,,https://www.trulia.com/p/tx/houston/2215-des-jardines-st-houston-tx-77023--2068522251
970 Redinger Ridge Dr Lake Houston  Huffman  TX,1 349 sqft,$228665,1293,,,https://www.trulia.com/p/tx/huffman/970-redinger-ridge-dr-huffman-tx-77336--2548557273
4843 Cairnsean St Houston  TX,1 860 sqft,$234900,1293,,,https://www.trulia.com/p/tx/houston/4843-cairnsean-st-houston-tx-77084--2123535943
5811 Ludington Dr Westbury  Houston  TX,1 780 sqft,$229900,1294,,,https://www.trulia.com/p/tx/houston/5811-ludington-dr-houston-tx-77035--2068611252
5811 Ludington Dr Westbury  Houston  TX,1 780 sqft,$229900,1294,,,https://www.trulia.com/p/tx/houston/5811-ludington-dr-houston-tx-77035--2068611252
24611 Misty Maple Rd Lake Houston  Huffman  TX,1 349 sqft,$228740,1294,,,https://www.trulia.com/p/tx/huffman/24611-misty-maple-rd-huffman-tx-77336--2548550727
970 Redinger Ridge Dr Lake Houston  Huffman  TX,1 349 sqft,$228665,1294,,,https://www.trulia.com/p/tx/huffman/970-redinger-ridge-dr-huffman-tx-77336--2548557273
9723 Misty Vine Ct Houston  TX,1 948 sqft,$230000,1295,,,https://www.trulia.com/p/tx/houston/9723-misty-vine-ct-houston-tx-77088--2124918938
24611 Misty Maple Rd Lake Houston  Huffman  TX,1 349 sqft,$228740,1295,,,https://www.trulia.com/p/tx/huffman/24611-misty-maple-rd-huffman-tx-77336--2548550727
12915 Cloverwalk Ln Houston  TX,1 962 sqft,$230000,1297,,,https://www.trulia.com/p/tx/houston/12915-cloverwalk-ln-houston-tx-77072--2068886023
12915 Cloverwalk Ln Houston  TX,1 962 sqft,$230000,1297,,,https://www.trulia.com/p/tx/houston/12915-cloverwalk-ln-houston-tx-77072--2068886023
7575 Cambridge St #1601 Astrodome Area  Houston  TX,1 192 sqft,$169900,1297,,,https://www.trulia.com/p/tx/houston/7575-cambridge-st-1601-houston-tx-77054--2068744932
14830 W Bend Dr Houston  TX,2 184 sqft,$229500,1299,,,https://www.trulia.com/p/tx/houston/14830-w-bend-dr-houston-tx-77082--2109783824
15303 Empanada Dr Mission Bend  Houston  TX,1 980 sqft,$229000,1299,,,https://www.trulia.com/p/tx/houston/15303-empanada-dr-houston-tx-77083--1044724402
2829 Timmons Ln #147 Greenway - Upper Kirby Area  Houston  TX,776 sqft,$187500,1300,,,https://www.trulia.com/p/tx/houston/2829-timmons-ln-147-houston-tx-77027--2171994057
5801 Lumberdale Rd #145 Greater Inwood  Houston  TX,1 558 sqft,$169900,1300,,,https://www.trulia.com/p/tx/houston/5801-lumberdale-rd-145-houston-tx-77092--2069085542
9017 Gaylord Dr #66 Hedwig Village  Houston  TX,1 088 sqft,$155000,1300,,,https://www.trulia.com/p/tx/houston/9017-gaylord-dr-66-houston-tx-77024--2068539714
1627 Hill Top Ln Kingwood  Kingwood  TX,2 361 sqft,$235000,1301,,,https://www.trulia.com/p/tx/kingwood/1627-hill-top-ln-kingwood-tx-77339--2069238568
13947 Beckwith Dr Houston  TX,2 116 sqft,$229900,1301,,,https://www.trulia.com/p/tx/houston/13947-beckwith-dr-houston-tx-77014--2068443075
15710 Sea Lark Rd Clear Lake  Houston  TX,1 826 sqft,$237000,1302,,,https://www.trulia.com/p/tx/houston/15710-sea-lark-rd-houston-tx-77062--2068804674
1906 Sophia Dr Houston  TX,1 790 sqft,$224900,1302,,,https://www.trulia.com/p/tx/houston/1906-sophia-dr-houston-tx-77090--2340518919
2328 Triway Ln #140 Spring Branch North  Houston  TX,1 826 sqft,$190000,1304,,,https://www.trulia.com/p/tx/houston/2328-triway-ln-140-houston-tx-77043--2068681338
11419 Blackhawk Blvd Houston  TX,2 106 sqft,$234000,1304,,,https://www.trulia.com/p/tx/houston/11419-blackhawk-blvd-houston-tx-77089--2069060912
11419 Blackhawk Blvd Houston  TX,2 106 sqft,$234000,1304,,,https://www.trulia.com/p/tx/houston/11419-blackhawk-blvd-houston-tx-77089--2069060912
13815 Walnut Hollow Ln Eldridge - West Oaks  Houston  TX,1 773 sqft,$230000,1305,,,https://www.trulia.com/p/tx/houston/13815-walnut-hollow-ln-houston-tx-77082--2068966015
3800 Tanglewilde St #401 Woodlake - Briarmeadow  Houston  TX,1 440 sqft,$164900,1305,,,https://www.trulia.com/p/tx/houston/3800-tanglewilde-st-401-houston-tx-77063--2068812029
9119 Belle Glen Dr Alief  Houston  TX,1 750 sqft,$230000,1307,,,https://www.trulia.com/p/tx/houston/9119-belle-glen-dr-houston-tx-77099--2069145329
9119 Belle Glen Dr Alief  Houston  TX,1 750 sqft,$230000,1307,,,https://www.trulia.com/p/tx/houston/9119-belle-glen-dr-houston-tx-77099--2069145329
7102 Rio Blanco Dr Mission Bend  Houston  TX,1 819 sqft,$229900,1308,,,https://www.trulia.com/p/tx/houston/7102-rio-blanco-dr-houston-tx-77083--2124264427
11280 Braes Forest Dr #301 Greater Fondren Southwest  Houston  TX,3 000 sqft,$199500,1308,,,https://www.trulia.com/p/tx/houston/11280-braes-forest-dr-301-houston-tx-77071--2328850563
11280 Braes Forest Dr #301 Greater Fondren Southwest  Houston  TX,3 000 sqft,$199500,1308,,,https://www.trulia.com/p/tx/houston/11280-braes-forest-dr-301-houston-tx-77071--2328850563
12819 Marciano St South Acres - Crestmont Park  Houston  TX,1 597 sqft,$233590,1310,,,https://www.trulia.com/p/tx/houston/12819-marciano-st-houston-tx-77048--2549331809
12314 Bexley Dr Alief  Houston  TX,1 642 sqft,$235000,1310,,,https://www.trulia.com/p/tx/houston/12314-bexley-dr-houston-tx-77099--1031765045
17822 Wolf Hollow Dr Houston  TX,1 762 sqft,$232750,1310,,,https://www.trulia.com/p/tx/houston/17822-wolf-hollow-dr-houston-tx-77084--2069001210
12314 Bexley Dr Alief  Houston  TX,1 642 sqft,$235000,1311,,,https://www.trulia.com/p/tx/houston/12314-bexley-dr-houston-tx-77099--1031765045
1924 Chapman St Northside Village  Houston  TX,1 240 sqft,$239000,1313,,,https://www.trulia.com/p/tx/houston/1924-chapman-st-houston-tx-77009--2068418881
7626 Moline St Golfcrest - Bellfort - Reveille  Houston  TX,1 534 sqft,$239000,1314,,,https://www.trulia.com/p/tx/houston/7626-moline-st-houston-tx-77087--2069038012
6522 Apollo St Acres Home  Houston  TX,1 451 sqft,$239500,1315,,,https://www.trulia.com/p/tx/houston/6522-apollo-st-houston-tx-77091--2069079273
6522 Apollo St Acres Home  Houston  TX,1 451 sqft,$239500,1315,,,https://www.trulia.com/p/tx/houston/6522-apollo-st-houston-tx-77091--2069079273
4107 Oak Gardens Dr Kingwood  Kingwood  TX,2 436 sqft,$235000,1316,,,https://www.trulia.com/p/tx/kingwood/4107-oak-gardens-dr-kingwood-tx-77339--2069247928
2400 N Braeswood Blvd #204 University Place  Houston  TX,1 108 sqft,$157000,1316,,,https://www.trulia.com/p/tx/houston/2400-n-braeswood-blvd-204-houston-tx-77030--2109762701
9614 W Withers Way Cir Houston  TX,1 692 sqft,$230000,1316,,,https://www.trulia.com/p/tx/houston/9614-w-withers-way-cir-houston-tx-77065--1128520123
9614 W Withers Way Cir Houston  TX,1 692 sqft,$230000,1316,,,https://www.trulia.com/p/tx/houston/9614-w-withers-way-cir-houston-tx-77065--1128520123
5242 Elrington Valley Way Kingwood  Porter  TX,2 229 sqft,$239000,1317,,,https://www.trulia.com/p/tx/porter/5242-elrington-valley-way-porter-tx-77365--2548405932
5242 Elrington Valley Way Kingwood  Porter  TX,2 229 sqft,$239000,1317,,,https://www.trulia.com/p/tx/porter/5242-elrington-valley-way-porter-tx-77365--2548405932
5527 Cairnleigh Dr Houston  TX,2 250 sqft,$234999,1318,,,https://www.trulia.com/p/tx/houston/5527-cairnleigh-dr-houston-tx-77084--2123805942
12615 Amado Dr Houston  TX,2 289 sqft,$234999,1318,,,https://www.trulia.com/p/tx/houston/12615-amado-dr-houston-tx-77065--2068835265
13521 Peoria St Northshore  Houston  TX,2 378 sqft,$239900,1318,,,https://www.trulia.com/p/tx/houston/13521-peoria-st-houston-tx-77015--2068452714
10631 Mills Cut St Houston  TX,1 818 sqft,$233500,1318,,,https://www.trulia.com/p/tx/houston/10631-mills-cut-st-houston-tx-77070--2068862942
2522 Lidstone St Gulfgate Riverview - Pine Valley  Houston  TX,1 380 sqft,$240000,1318,,,https://www.trulia.com/p/tx/houston/2522-lidstone-st-houston-tx-77023--2068522686
12839 Maxim Dr Houston  TX,1 634 sqft,$239900,1318,,,https://www.trulia.com/p/tx/houston/12839-maxim-dr-houston-tx-77065--2068835700
10631 Mills Cut St Houston  TX,1 818 sqft,$233500,1318,,,https://www.trulia.com/p/tx/houston/10631-mills-cut-st-houston-tx-77070--2068862942
3601 McGowen St Greater Third Ward  Houston  TX,1 320 sqft,$240000,1319,,,https://www.trulia.com/p/tx/houston/3601-mcgowen-st-houston-tx-77004--1009302512
7718 Wynlea St Golfcrest - Bellfort - Reveille  Houston  TX,1 651 sqft,$240000,1319,,,https://www.trulia.com/p/tx/houston/7718-wynlea-st-houston-tx-77061--2068797702
3342 Reeves St Greater Third Ward  Houston  TX,1 104 sqft,$240000,1319,,,https://www.trulia.com/p/tx/houston/3342-reeves-st-houston-tx-77004--2068369027
9323 Belle Park Dr Alief  Houston  TX,1 728 sqft,$235000,1320,,,https://www.trulia.com/p/tx/houston/9323-belle-park-dr-houston-tx-77099--1128476037
17011 Artwood Ln Fort Bend - Houston  Missouri City  TX,2 639 sqft,$230000,1320,,,https://www.trulia.com/p/tx/missouri-city/17011-artwood-ln-missouri-city-tx-77489--2069827812
1301 Roosevelt St Harrisburg - Manchester  Houston  TX,816 sqft,$239900,1320,,,https://www.trulia.com/p/tx/houston/1301-roosevelt-st-houston-tx-77012--2068433247
3231 Allen Pkwy #6202 Neartown - Montrose  Houston  TX,641 sqft,$174900,1321,,,https://www.trulia.com/p/tx/houston/3231-allen-pkwy-6202-houston-tx-77019--2068493956
3231 Allen Pkwy #6202 Neartown - Montrose  Houston  TX,641 sqft,$174900,1321,,,https://www.trulia.com/p/tx/houston/3231-allen-pkwy-6202-houston-tx-77019--2068493956
5111 Frisch St South Acres - Crestmont Park  Houston  TX,1 689 sqft,$235990,1322,,,https://www.trulia.com/p/tx/houston/5111-frisch-st-houston-tx-77048--2549331808
918 Redinger Ridge Dr Lake Houston  Huffman  TX,1 557 sqft,$234405,1322,,,https://www.trulia.com/p/tx/huffman/918-redinger-ridge-dr-huffman-tx-77336--2548558766
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1323,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
1719 Bonanza Rd Clear Lake  Houston  TX,1 504 sqft,$240000,1323,,,https://www.trulia.com/p/tx/houston/1719-bonanza-rd-houston-tx-77062--2068806422
13503 Klamath Falls Dr Houston  TX,1 620 sqft,$235000,1323,,,https://www.trulia.com/p/tx/houston/13503-klamath-falls-dr-houston-tx-77041--2068660020
2100 Tanglewilde St #461 Woodlake - Briarmeadow  Houston  TX,1 000 sqft,$165000,1323,,,https://www.trulia.com/p/tx/houston/2100-tanglewilde-st-461-houston-tx-77063--2068809752
13503 Klamath Falls Dr Houston  TX,1 620 sqft,$235000,1323,,,https://www.trulia.com/p/tx/houston/13503-klamath-falls-dr-houston-tx-77041--2068660020
7307 Sunlight Ln Houston  TX,1 545 sqft,$234000,1325,,,https://www.trulia.com/p/tx/houston/7307-sunlight-ln-houston-tx-77095--2124327936
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
10414 Dewey Eve Ct Houston  TX,2 200 sqft,$235000,1325,,,https://www.trulia.com/p/tx/houston/10414-dewey-eve-ct-houston-tx-77070--2068862098
